"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","0","L"
"01-16","0","L"
"01-21","1","L"
"01-26","1","L"
"01-31","0","L"
"02-05","0","L"
"02-10","0","L"
"02-15","1","L"
"02-20","2","L"
"02-25","1","L"
"03-02","3","L"
"03-07","3","L"
"03-12","2","L"
"03-17","4","M"
"03-22","3","L"
"03-27","5","M"
"04-01","5","M"
"04-06","3","L"
"04-11","3","L"
"04-16","3","L"
"04-21","3","L"
"04-26","3","L"
"05-01","2","L"
"05-06","3","L"
"05-11","3","L"
"05-16","3","L"
"05-21","1","L"
"05-26","2","L"
"05-31","3","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","4","M"
"06-25","3","L"
"06-30","1","L"
"07-05","2","L"
"07-10","4","M"
"07-15","4","M"
"07-20","3","L"
"07-25","2","L"
"07-30","2","L"
"08-04","3","L"
"08-09","1","L"
"08-14","1","L"
"08-19","0","L"
"08-24","0","L"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","2","L"
"09-18","0","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","2","L"
"10-13","3","L"
"10-18","2","L"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","1","L"
"11-12","2","L"
"11-17","1","L"
"11-22","1","L"
"11-27","0","L"
"12-02","2","L"
