"StartDate","Count","Class"
"01-01","0","L"
"01-06","0","L"
"01-11","0","L"
"01-16","0","L"
"01-21","0","L"
"01-26","0","L"
"01-31","0","L"
"02-05","1","L"
"02-10","1","L"
"02-15","2","L"
"02-20","2","L"
"02-25","1","L"
"03-02","0","L"
"03-07","0","L"
"03-12","0","L"
"03-17","0","L"
"03-22","1","L"
"03-27","2","L"
"04-01","1","L"
"04-06","1","L"
"04-11","1","L"
"04-16","2","L"
"04-21","1","L"
"04-26","2","L"
"05-01","2","L"
"05-06","2","L"
"05-11","2","L"
"05-16","3","L"
"05-21","4","M"
"05-26","2","L"
"05-31","1","L"
"06-05","2","L"
"06-10","2","L"
"06-15","3","L"
"06-20","3","L"
"06-25","2","L"
"06-30","2","L"
"07-05","3","L"
"07-10","5","M"
"07-15","3","L"
"07-20","5","M"
"07-25","4","M"
"07-30","5","M"
"08-04","5","M"
"08-09","5","M"
"08-14","4","M"
"08-19","3","L"
"08-24","3","L"
"08-29","0","L"
"09-03","1","L"
"09-08","1","L"
"09-13","1","L"
"09-18","2","L"
"09-23","2","L"
"09-28","2","L"
"10-03","2","L"
"10-08","1","L"
"10-13","1","L"
"10-18","0","L"
"10-23","1","L"
"10-28","2","L"
"11-02","1","L"
"11-07","1","L"
"11-12","1","L"
"11-17","0","L"
"11-22","0","L"
"11-27","1","L"
"12-02","0","L"
