"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","1","L"
"01-16","0","L"
"01-21","0","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","2","L"
"02-15","1","L"
"02-20","1","L"
"02-25","1","L"
"03-02","2","L"
"03-07","2","L"
"03-12","2","L"
"03-17","2","L"
"03-22","2","L"
"03-27","2","L"
"04-01","3","L"
"04-06","2","L"
"04-11","5","M"
"04-16","3","L"
"04-21","3","L"
"04-26","3","L"
"05-01","5","M"
"05-06","5","M"
"05-11","5","M"
"05-16","5","M"
"05-21","7","H"
"05-26","8","H"
"05-31","8","H"
"06-05","7","H"
"06-10","6","M"
"06-15","6","M"
"06-20","8","H"
"06-25","8","H"
"06-30","6","M"
"07-05","5","M"
"07-10","5","M"
"07-15","5","M"
"07-20","7","H"
"07-25","8","H"
"07-30","7","H"
"08-04","6","M"
"08-09","4","M"
"08-14","5","M"
"08-19","4","M"
"08-24","3","L"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","3","L"
"09-18","1","L"
"09-23","3","L"
"09-28","2","L"
"10-03","1","L"
"10-08","0","L"
"10-13","1","L"
"10-18","2","L"
"10-23","1","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","1","L"
"11-22","1","L"
"11-27","0","L"
"12-02","0","L"
